ct_ab_ph_workers_camp;City Worker's Camp;Ville Le Camp Des Travailleurs;Stadt Arbeiterlager;;Campamento De Los Trabajadores Ciudad;;;;;;;;;x
ct_ab_ph_ct_clan_nosferatu_eminence_7_desc;A Nosferatu Eminent Court is under construction here and will be completed in approximately 1 days.;Un Nosferatu Eminent Court est en construction ici et sera termin dans environ 1 jours.;Ein Nosferatu Eminent Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Nosferatu Eminent Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_ravnos_emiinence_8;Partially Constructed Ravnos Preeminent Court;Partiellement construit Ravnos Preeminent Court;Partiell Konstruiert Ravnos Preeminent Court;;Parcialmente construida Ravnos Preeminent Court;;;;;;;;;x
ct_ab_ph_ct_clan_ravnos_emiinence_8_desc;A Ravnos Preeminent Court is under construction here and will be completed in approximately 1 days.;Un Ravnos Preeminent Court est en construction ici et sera termin dans environ 1 jours.;Ein Ravnos Preeminent Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Ravnos Preeminent Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_ravnos_eminence_1;Partially Constructed Ravnos Recognized Court;Partiellement construit Ravnos Recognized Court;Partiell Konstruiert Ravnos Recognized Court;;Parcialmente construida Ravnos Recognized Court;;;;;;;;;x
ct_ab_ph_ct_clan_ravnos_eminence_1_desc;A Ravnos Recognized Court is under construction here and will be completed in approximately 1 days.;Un Ravnos Recognized Court est en construction ici et sera termin dans environ 1 jours.;Ein Ravnos Recognized Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Ravnos Recognized Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_ravnos_eminence_2;Partially Constructed Ravnos Significant Court;Partiellement construit Ravnos Significant Court;Partiell Konstruiert Ravnos Significant Court;;Parcialmente construida Ravnos Significant Court;;;;;;;;;x
ct_ab_ph_ct_clan_ravnos_eminence_2_desc;A Ravnos Significant Court is under construction here and will be completed in approximately 1 days.;Un Ravnos Significant Court est en construction ici et sera termin dans environ 1 jours.;Ein Ravnos Significant Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Ravnos Significant Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_ravnos_eminence_3;Partially Constructed Ravnos Sanctioned Court;Partiellement construit Ravnos Sanctioned Court;Partiell Konstruiert Ravnos Sanctioned Court;;Parcialmente construida Ravnos Sanctioned Court;;;;;;;;;x
ct_ab_ph_ct_clan_ravnos_eminence_3_desc;A Ravnos Sanctioned Court is under construction here and will be completed in approximately 1 days.;Un Ravnos Sanctioned Court est en construction ici et sera termin dans environ 1 jours.;Ein Ravnos Sanctioned Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Ravnos Sanctioned Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_ravnos_eminence_4;Partially Constructed Ravnos Established Court;Partiellement construit Ravnos Established Court;Partiell Konstruiert Ravnos Established Court;;Parcialmente construida Ravnos Established Court;;;;;;;;;x
ct_ab_ph_ct_clan_ravnos_eminence_4_desc;A Ravnos Established Court is under construction here and will be completed in approximately 1 days.;Un Ravnos Established Court est en construction ici et sera termin dans environ 1 jours.;Ein Ravnos Established Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Ravnos Established Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_ravnos_eminence_5;Partially Constructed Ravnos Noteworthy Court;Partiellement construit Ravnos Noteworthy Court;Partiell Konstruiert Ravnos Noteworthy Court;;Parcialmente construida Ravnos Noteworthy Court;;;;;;;;;x
ct_ab_ph_ct_clan_ravnos_eminence_5_desc;A Ravnos Noteworthy Court is under construction here and will be completed in approximately 1 days.;Un Ravnos Noteworthy Court est en construction ici et sera termin dans environ 1 jours.;Ein Ravnos Noteworthy Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Ravnos Noteworthy Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_ravnos_eminence_6;Partially Constructed Ravnos Prominent Court;Partiellement construit Ravnos Prominent Court;Partiell Konstruiert Ravnos Prominent Court;;Parcialmente construida Ravnos Prominent Court;;;;;;;;;x
ct_ab_ph_ct_clan_ravnos_eminence_6_desc;A Ravnos Prominent Court is under construction here and will be completed in approximately 1 days.;Un Ravnos Prominent Court est en construction ici et sera termin dans environ 1 jours.;Ein Ravnos Prominent Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Ravnos Prominent Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_ravnos_eminence_7;Partially Constructed Ravnos Eminent Court;Partiellement construit Ravnos Eminent Court;Partiell Konstruiert Ravnos Eminent Court;;Parcialmente construida Ravnos Eminent Court;;;;;;;;;x
ct_ab_ph_ct_clan_ravnos_eminence_7_desc;A Ravnos Eminent Court is under construction here and will be completed in approximately 1 days.;Un Ravnos Eminent Court est en construction ici et sera termin dans environ 1 jours.;Ein Ravnos Eminent Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Ravnos Eminent Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_toreador_emiinence_8;Partially Constructed Toreador Preeminent Court;Partiellement construit Toreador Preeminent Court;Partiell Konstruiert Toreador Preeminent Court;;Parcialmente construida Toreador Preeminent Court;;;;;;;;;x
ct_ab_ph_ct_clan_toreador_emiinence_8_desc;A Toreador Preeminent Court is under construction here and will be completed in approximately 1 days.;Un Toreador Preeminent Court est en construction ici et sera termin dans environ 1 jours.;Ein Toreador Preeminent Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Toreador Preeminent Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_toreador_eminence_1;Partially Constructed Toreador Recognized Court;Partiellement construit Toreador Recognized Court;Partiell Konstruiert Toreador Recognized Court;;Parcialmente construida Toreador Recognized Court;;;;;;;;;x
ct_ab_ph_ct_clan_toreador_eminence_1_desc;A Toreador Recognized Court is under construction here and will be completed in approximately 1 days.;Un Toreador Recognized Court est en construction ici et sera termin dans environ 1 jours.;Ein Toreador Recognized Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Toreador Recognized Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_toreador_eminence_2;Partially Constructed Toreador Significant Court;Partiellement construit Toreador Significant Court;Partiell Konstruiert Toreador Significant Court;;Parcialmente construida Toreador Significant Court;;;;;;;;;x
ct_ab_ph_ct_clan_toreador_eminence_2_desc;A Toreador Significant Court is under construction here and will be completed in approximately 1 days.;Un Toreador Significant Court est en construction ici et sera termin dans environ 1 jours.;Ein Toreador Significant Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Toreador Significant Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_toreador_eminence_3;Partially Constructed Toreador Sanctioned Court;Partiellement construit Toreador Sanctioned Court;Partiell Konstruiert Toreador Sanctioned Court;;Parcialmente construida Toreador Sanctioned Court;;;;;;;;;x
ct_ab_ph_ct_clan_toreador_eminence_3_desc;A Toreador Sanctioned Court is under construction here and will be completed in approximately 1 days.;Un Toreador Sanctioned Court est en construction ici et sera termin dans environ 1 jours.;Ein Toreador Sanctioned Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Toreador Sanctioned Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_toreador_eminence_4;Partially Constructed Toreador Established Court;Partiellement construit Toreador Established Court;Partiell Konstruiert Toreador Established Court;;Parcialmente construida Toreador Established Court;;;;;;;;;x
ct_ab_ph_ct_clan_toreador_eminence_4_desc;A Toreador Established Court is under construction here and will be completed in approximately 1 days.;Un Toreador Established Court est en construction ici et sera termin dans environ 1 jours.;Ein Toreador Established Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Toreador Established Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_toreador_eminence_5;Partially Constructed Toreador Noteworthy Court;Partiellement construit Toreador Noteworthy Court;Partiell Konstruiert Toreador Noteworthy Court;;Parcialmente construida Toreador Noteworthy Court;;;;;;;;;x
ct_ab_ph_ct_clan_toreador_eminence_5_desc;A Toreador Noteworthy Court is under construction here and will be completed in approximately 1 days.;Un Toreador Noteworthy Court est en construction ici et sera termin dans environ 1 jours.;Ein Toreador Noteworthy Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Toreador Noteworthy Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_toreador_eminence_6;Partially Constructed Toreador Prominent Court;Partiellement construit Toreador Prominent Court;Partiell Konstruiert Toreador Prominent Court;;Parcialmente construida Toreador Prominent Court;;;;;;;;;x
ct_ab_ph_ct_clan_toreador_eminence_6_desc;A Toreador Prominent Court is under construction here and will be completed in approximately 1 days.;Un Toreador Prominent Court est en construction ici et sera termin dans environ 1 jours.;Ein Toreador Prominent Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Toreador Prominent Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_toreador_eminence_7;Partially Constructed Toreador Eminent Court;Partiellement construit Toreador Eminent Court;Partiell Konstruiert Toreador Eminent Court;;Parcialmente construida Toreador Eminent Court;;;;;;;;;x
ct_ab_ph_ct_clan_toreador_eminence_7_desc;A Toreador Eminent Court is under construction here and will be completed in approximately 1 days.;Un Toreador Eminent Court est en construction ici et sera termin dans environ 1 jours.;Ein Toreador Eminent Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Toreador Eminent Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_tremere_emiinence_8;Partially Constructed Tremere Preeminent Court;Partiellement construit Tremere Preeminent Court;Partiell Konstruiert Tremere Preeminent Court;;Parcialmente construida Tremere Preeminent Court;;;;;;;;;x
ct_ab_ph_ct_clan_tremere_emiinence_8_desc;A Tremere Preeminent Court is under construction here and will be completed in approximately 1 days.;Un Tremere Preeminent Court est en construction ici et sera termin dans environ 1 jours.;Ein Tremere Preeminent Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Tremere Preeminent Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_tremere_eminence_1;Partially Constructed Tremere Recognized Court;Partiellement construit Tremere Recognized Court;Partiell Konstruiert Tremere Recognized Court;;Parcialmente construida Tremere Recognized Court;;;;;;;;;x
ct_ab_ph_ct_clan_tremere_eminence_1_desc;A Tremere Recognized Court is under construction here and will be completed in approximately 1 days.;Un Tremere Recognized Court est en construction ici et sera termin dans environ 1 jours.;Ein Tremere Recognized Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Tremere Recognized Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_tremere_eminence_2;Partially Constructed Tremere Significant Court;Partiellement construit Tremere Significant Court;Partiell Konstruiert Tremere Significant Court;;Parcialmente construida Tremere Significant Court;;;;;;;;;x
ct_ab_ph_ct_clan_tremere_eminence_2_desc;A Tremere Significant Court is under construction here and will be completed in approximately 1 days.;Un Tremere Significant Court est en construction ici et sera termin dans environ 1 jours.;Ein Tremere Significant Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Tremere Significant Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_tremere_eminence_3;Partially Constructed Tremere Sanctioned Court;Partiellement construit Tremere Sanctioned Court;Partiell Konstruiert Tremere Sanctioned Court;;Parcialmente construida Tremere Sanctioned Court;;;;;;;;;x
ct_ab_ph_ct_clan_tremere_eminence_3_desc;A Tremere Sanctioned Court is under construction here and will be completed in approximately 1 days.;Un Tremere Sanctioned Court est en construction ici et sera termin dans environ 1 jours.;Ein Tremere Sanctioned Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Tremere Sanctioned Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_tremere_eminence_4;Partially Constructed Tremere Established Court;Partiellement construit Tremere Established Court;Partiell Konstruiert Tremere Established Court;;Parcialmente construida Tremere Established Court;;;;;;;;;x
ct_ab_ph_ct_clan_tremere_eminence_4_desc;A Tremere Established Court is under construction here and will be completed in approximately 1 days.;Un Tremere Established Court est en construction ici et sera termin dans environ 1 jours.;Ein Tremere Established Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Tremere Established Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_tremere_eminence_5;Partially Constructed Tremere Noteworthy Court;Partiellement construit Tremere Noteworthy Court;Partiell Konstruiert Tremere Noteworthy Court;;Parcialmente construida Tremere Noteworthy Court;;;;;;;;;x
ct_ab_ph_ct_clan_tremere_eminence_5_desc;A Tremere Noteworthy Court is under construction here and will be completed in approximately 1 days.;Un Tremere Noteworthy Court est en construction ici et sera termin dans environ 1 jours.;Ein Tremere Noteworthy Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Tremere Noteworthy Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_tremere_eminence_6;Partially Constructed Tremere Prominent Court;Partiellement construit Tremere Prominent Court;Partiell Konstruiert Tremere Prominent Court;;Parcialmente construida Tremere Prominent Court;;;;;;;;;x
ct_ab_ph_ct_clan_tremere_eminence_6_desc;A Tremere Prominent Court is under construction here and will be completed in approximately 1 days.;Un Tremere Prominent Court est en construction ici et sera termin dans environ 1 jours.;Ein Tremere Prominent Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Tremere Prominent Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_tremere_eminence_7;Partially Constructed Tremere Eminent Court;Partiellement construit Tremere Eminent Court;Partiell Konstruiert Tremere Eminent Court;;Parcialmente construida Tremere Eminent Court;;;;;;;;;x
ct_ab_ph_ct_clan_tremere_eminence_7_desc;A Tremere Eminent Court is under construction here and will be completed in approximately 1 days.;Un Tremere Eminent Court est en construction ici et sera termin dans environ 1 jours.;Ein Tremere Eminent Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Tremere Eminent Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_tzimisce_emiinence_8;Partially Constructed Tzimisce Preeminent Court;Partiellement construit Tzimisce Preeminent Court;Partiell Konstruiert Tzimisce Preeminent Court;;Parcialmente construida Tzimisce Preeminent Court;;;;;;;;;x
ct_ab_ph_ct_clan_tzimisce_emiinence_8_desc;A Tzimisce Preeminent Court is under construction here and will be completed in approximately 1 days.;Un Tzimisce Preeminent Court est en construction ici et sera termin dans environ 1 jours.;Ein Tzimisce Preeminent Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Tzimisce Preeminent Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_tzimisce_eminence_1;Partially Constructed Tzimisce Recognized Court;Partiellement construit Tzimisce Recognized Court;Partiell Konstruiert Tzimisce Recognized Court;;Parcialmente construida Tzimisce Recognized Court;;;;;;;;;x
ct_ab_ph_ct_clan_tzimisce_eminence_1_desc;A Tzimisce Recognized Court is under construction here and will be completed in approximately 1 days.;Un Tzimisce Recognized Court est en construction ici et sera termin dans environ 1 jours.;Ein Tzimisce Recognized Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Tzimisce Recognized Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_tzimisce_eminence_2;Partially Constructed Tzimisce Significant Court;Partiellement construit Tzimisce Significant Court;Partiell Konstruiert Tzimisce Significant Court;;Parcialmente construida Tzimisce Significant Court;;;;;;;;;x
ct_ab_ph_ct_clan_tzimisce_eminence_2_desc;A Tzimisce Significant Court is under construction here and will be completed in approximately 1 days.;Un Tzimisce Significant Court est en construction ici et sera termin dans environ 1 jours.;Ein Tzimisce Significant Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Tzimisce Significant Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_tzimisce_eminence_3;Partially Constructed Tzimisce Sanctioned Court;Partiellement construit Tzimisce Sanctioned Court;Partiell Konstruiert Tzimisce Sanctioned Court;;Parcialmente construida Tzimisce Sanctioned Court;;;;;;;;;x
ct_ab_ph_ct_clan_tzimisce_eminence_3_desc;A Tzimisce Sanctioned Court is under construction here and will be completed in approximately 1 days.;Un Tzimisce Sanctioned Court est en construction ici et sera termin dans environ 1 jours.;Ein Tzimisce Sanctioned Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Tzimisce Sanctioned Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_tzimisce_eminence_4;Partially Constructed Tzimisce Established Court;Partiellement construit Tzimisce Established Court;Partiell Konstruiert Tzimisce Established Court;;Parcialmente construida Tzimisce Established Court;;;;;;;;;x
ct_ab_ph_ct_clan_tzimisce_eminence_4_desc;A Tzimisce Established Court is under construction here and will be completed in approximately 1 days.;Un Tzimisce Established Court est en construction ici et sera termin dans environ 1 jours.;Ein Tzimisce Established Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Tzimisce Established Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_tzimisce_eminence_5;Partially Constructed Tzimisce Noteworthy Court;Partiellement construit Tzimisce Noteworthy Court;Partiell Konstruiert Tzimisce Noteworthy Court;;Parcialmente construida Tzimisce Noteworthy Court;;;;;;;;;x
ct_ab_ph_ct_clan_tzimisce_eminence_5_desc;A Tzimisce Noteworthy Court is under construction here and will be completed in approximately 1 days.;Un Tzimisce Noteworthy Court est en construction ici et sera termin dans environ 1 jours.;Ein Tzimisce Noteworthy Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Tzimisce Noteworthy Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_tzimisce_eminence_6;Partially Constructed Tzimisce Prominent Court;Partiellement construit Tzimisce Prominent Court;Partiell Konstruiert Tzimisce Prominent Court;;Parcialmente construida Tzimisce Prominent Court;;;;;;;;;x
ct_ab_ph_ct_clan_tzimisce_eminence_6_desc;A Tzimisce Prominent Court is under construction here and will be completed in approximately 1 days.;Un Tzimisce Prominent Court est en construction ici et sera termin dans environ 1 jours.;Ein Tzimisce Prominent Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Tzimisce Prominent Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_tzimisce_eminence_7;Partially Constructed Tzimisce Eminent Court;Partiellement construit Tzimisce Eminent Court;Partiell Konstruiert Tzimisce Eminent Court;;Parcialmente construida Tzimisce Eminent Court;;;;;;;;;x
ct_ab_ph_ct_clan_tzimisce_eminence_7_desc;A Tzimisce Eminent Court is under construction here and will be completed in approximately 1 days.;Un Tzimisce Eminent Court est en construction ici et sera termin dans environ 1 jours.;Ein Tzimisce Eminent Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Tzimisce Eminent Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_ventrue_emiinence_8;Partially Constructed Ventrue Preeminent Court;Partiellement construit Ventrue Preeminent Court;Partiell Konstruiert Ventrue Preeminent Court;;Parcialmente construida Ventrue Preeminent Court;;;;;;;;;x
ct_ab_ph_ct_clan_ventrue_emiinence_8_desc;A Ventrue Preeminent Court is under construction here and will be completed in approximately 1 days.;Un Ventrue Preeminent Court est en construction ici et sera termin dans environ 1 jours.;Ein Ventrue Preeminent Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Ventrue Preeminent Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_ventrue_eminence_1;Partially Constructed Ventrue Recognized Court;Partiellement construit Ventrue Recognized Court;Partiell Konstruiert Ventrue Recognized Court;;Parcialmente construida Ventrue Recognized Court;;;;;;;;;x
ct_ab_ph_ct_clan_ventrue_eminence_1_desc;A Ventrue Recognized Court is under construction here and will be completed in approximately 1 days.;Un Ventrue Recognized Court est en construction ici et sera termin dans environ 1 jours.;Ein Ventrue Recognized Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Ventrue Recognized Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_ventrue_eminence_2;Partially Constructed Ventrue Significant Court;Partiellement construit Ventrue Significant Court;Partiell Konstruiert Ventrue Significant Court;;Parcialmente construida Ventrue Significant Court;;;;;;;;;x
ct_ab_ph_ct_clan_ventrue_eminence_2_desc;A Ventrue Significant Court is under construction here and will be completed in approximately 1 days.;Un Ventrue Significant Court est en construction ici et sera termin dans environ 1 jours.;Ein Ventrue Significant Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Ventrue Significant Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_ventrue_eminence_3;Partially Constructed Ventrue Sanctioned Court;Partiellement construit Ventrue Sanctioned Court;Partiell Konstruiert Ventrue Sanctioned Court;;Parcialmente construida Ventrue Sanctioned Court;;;;;;;;;x
ct_ab_ph_ct_clan_ventrue_eminence_3_desc;A Ventrue Sanctioned Court is under construction here and will be completed in approximately 1 days.;Un Ventrue Sanctioned Court est en construction ici et sera termin dans environ 1 jours.;Ein Ventrue Sanctioned Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Ventrue Sanctioned Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_ventrue_eminence_4;Partially Constructed Ventrue Established Court;Partiellement construit Ventrue Established Court;Partiell Konstruiert Ventrue Established Court;;Parcialmente construida Ventrue Established Court;;;;;;;;;x
ct_ab_ph_ct_clan_ventrue_eminence_4_desc;A Ventrue Established Court is under construction here and will be completed in approximately 1 days.;Un Ventrue Established Court est en construction ici et sera termin dans environ 1 jours.;Ein Ventrue Established Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Ventrue Established Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_ventrue_eminence_5;Partially Constructed Ventrue Noteworthy Court;Partiellement construit Ventrue Noteworthy Court;Partiell Konstruiert Ventrue Noteworthy Court;;Parcialmente construida Ventrue Noteworthy Court;;;;;;;;;x
ct_ab_ph_ct_clan_ventrue_eminence_5_desc;A Ventrue Noteworthy Court is under construction here and will be completed in approximately 1 days.;Un Ventrue Noteworthy Court est en construction ici et sera termin dans environ 1 jours.;Ein Ventrue Noteworthy Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Ventrue Noteworthy Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_ventrue_eminence_6;Partially Constructed Ventrue Prominent Court;Partiellement construit Ventrue Prominent Court;Partiell Konstruiert Ventrue Prominent Court;;Parcialmente construida Ventrue Prominent Court;;;;;;;;;x
ct_ab_ph_ct_clan_ventrue_eminence_6_desc;A Ventrue Prominent Court is under construction here and will be completed in approximately 1 days.;Un Ventrue Prominent Court est en construction ici et sera termin dans environ 1 jours.;Ein Ventrue Prominent Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Ventrue Prominent Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_clan_ventrue_eminence_7;Partially Constructed Ventrue Eminent Court;Partiellement construit Ventrue Eminent Court;Partiell Konstruiert Ventrue Eminent Court;;Parcialmente construida Ventrue Eminent Court;;;;;;;;;x
ct_ab_ph_ct_clan_ventrue_eminence_7_desc;A Ventrue Eminent Court is under construction here and will be completed in approximately 1 days.;Un Ventrue Eminent Court est en construction ici et sera termin dans environ 1 jours.;Ein Ventrue Eminent Court befindet sich hier im Aufbau und wird in ca. 1 Tagen abgeschlossen sein.;;A Ventrue Eminent Court est en construccin aqu y se completar en aproximadamente 1 das.;;;;;;;;;x
ct_ab_ph_ct_elysium_1;Partially Constructed Elysium;Partiellement construit Elysium;Partiell Konstruiert Elysium;;Parcialmente construida Elysium;;;;;;;;;x
ct_ab_ph_ct_elysium_1_desc;A Elysium is under construction here and will be completed in approximately 365 days.;Un Elysium est en construction ici et sera termin dans environ 365 jours.;Ein Elysium befindet sich hier im Aufbau und wird in ca. 365 Tagen abgeschlossen sein.;;A Elysium est en construccin aqu y se completar en aproximadamente 365 das.;;;;;;;;;x
ct_ab_ph_ct_guildward_1;Partially Constructed Bribed Apprentice;Partiellement construit Bribed Apprentice;Partiell Konstruiert Bribed Apprentice;;Parcialmente construida Bribed Apprentice;;;;;;;;;x
ct_ab_ph_ct_guildward_1_desc;A Bribed Apprentice is under construction here and will be completed in approximately 7 days.;Un Bribed Apprentice est en construction ici et sera termin dans environ 7 jours.;Ein Bribed Apprentice befindet sich hier im Aufbau und wird in ca. 7 Tagen abgeschlossen sein.;;A Bribed Apprentice est en construccin aqu y se completar en aproximadamente 7 das.;;;;;;;;;x
ct_ab_ph_ct_guildward_2;Partially Constructed Influenced Journeyman;Partiellement construit Influenced Journeyman;Partiell Konstruiert Influenced Journeyman;;Parcialmente construida Influenced Journeyman;;;;;;;;;x
ct_ab_ph_ct_guildward_2_desc;A Influenced Journeyman is under construction here and will be completed in approximately 30 days.;Un Influenced Journeyman est en construction ici et sera termin dans environ 30 jours.;Ein Influenced Journeyman befindet sich hier im Aufbau und wird in ca. 30 Tagen abgeschlossen sein.;;A Influenced Journeyman est en construccin aqu y se completar en aproximadamente 30 das.;;;;;;;;;x
ct_ab_ph_ct_guildward_2g;Partially Constructed Ghouled Guild Master;Partiellement construit Ghouled Guild Master;Partiell Konstruiert Ghouled Guild Master;;Parcialmente construida Ghouled Guild Master;;;;;;;;;x
ct_ab_ph_ct_guildward_2g_desc;A Ghouled Guild Master is under construction here and will be completed in approximately 7 days.;Un Ghouled Guild Master est en construction ici et sera termin dans environ 7 jours.;Ein Ghouled Guild Master befindet sich hier im Aufbau und wird in ca. 7 Tagen abgeschlossen sein.;;A Ghouled Guild Master est en construccin aqu y se completar en aproximadamente 7 das.;;;;;;;;;x
